,tags,words
9310,tu,tu
9311,-,-
9312,-,-
9313,-,-
9314,-,-
9315,-,-
9316,-,-
9317,que,cual
9318,tare,accion
9319,pode,puedes
9320,hace,piensa
9321,tu,ser
9322,-,-
9323,-,-
9324,-,-
9325,-,-
9326,-,-
9327,-,-
9328,que,cual
9329,tare,accion
9330,pode,podrias
9331,hace,piensa
9332,tu,tu
9333,-,-
9334,-,-
9335,-,-
9336,-,-
9337,-,-
9338,-,-
9339,que,cual
9340,tare,accion
9341,pode,podrias
9342,hace,piensa
9343,tu,ser
9344,-,-
9345,-,-
9346,-,-
9347,-,-
9348,-,-
9349,-,-
9350,que,cual
9351,tare,accion
9352,pode,poder
9353,hace,inventa
9354,tu,tu
9355,-,-
9356,-,-
9357,-,-
9358,-,-
9359,-,-
9360,-,-
9361,que,cual
9362,tare,accion
9363,pode,poder
9364,hace,inventa
9365,tu,ser
9366,-,-
9367,-,-
9368,-,-
9369,-,-
9370,-,-
9371,-,-
9372,que,cual
9373,tare,accion
9374,pode,puedes
9375,hace,inventa
9376,tu,tu
9377,-,-
9378,-,-
9379,-,-
9380,-,-
9381,-,-
9382,-,-
9383,que,cual
9384,tare,accion
9385,pode,puedes
9386,hace,inventa
9387,tu,ser
9388,-,-
9389,-,-
9390,-,-
9391,-,-
9392,-,-
9393,-,-
9394,que,cual
9395,tare,accion
9396,pode,podrias
9397,hace,inventa
9398,tu,tu
9399,-,-
9400,-,-
9401,-,-
9402,-,-
9403,-,-
9404,-,-
9405,que,cual
9406,tare,accion
9407,pode,podrias
9408,hace,inventa
9409,tu,ser
9410,-,-
9411,-,-
9412,-,-
9413,-,-
9414,-,-
9415,-,-
9416,que,cual
9417,tare,acciones
9418,pode,poder
9419,hace,dime
9420,tu,tu
9421,-,-
9422,-,-
9423,-,-
9424,-,-
9425,-,-
9426,-,-
9427,que,cual
9428,tare,acciones
9429,pode,poder
9430,hace,dime
9431,tu,ser
9432,-,-
9433,-,-
9434,-,-
9435,-,-
9436,-,-
9437,-,-
9438,que,cual
9439,tare,acciones
9440,pode,puedes
9441,hace,dime
9442,tu,tu
9443,-,-
9444,-,-
9445,-,-
9446,-,-
9447,-,-
9448,-,-
9449,que,cual
9450,tare,acciones
9451,pode,puedes
9452,hace,dime
9453,tu,ser
9454,-,-
9455,-,-
9456,-,-
9457,-,-
9458,-,-
9459,-,-
9460,que,cual
9461,tare,acciones
9462,pode,podrias
9463,hace,dime
9464,tu,tu
9465,-,-
9466,-,-
9467,-,-
9468,-,-
9469,-,-
9470,-,-
9471,que,cual
9472,tare,acciones
9473,pode,podrias
9474,hace,dime
9475,tu,ser
9476,-,-
9477,-,-
9478,-,-
9479,-,-
9480,-,-
9481,-,-
9482,que,cual
9483,tare,acciones
9484,pode,poder
9485,hace,di
9486,tu,tu
9487,-,-
9488,-,-
9489,-,-
9490,-,-
9491,-,-
9492,-,-
9493,que,cual
9494,tare,acciones
9495,pode,poder
9496,hace,di
9497,tu,ser
9498,-,-
9499,-,-
9500,-,-
9501,-,-
9502,-,-
9503,-,-
9504,que,cual
9505,tare,acciones
9506,pode,puedes
9507,hace,di
9508,tu,tu
9509,-,-
9510,-,-
9511,-,-
9512,-,-
9513,-,-
9514,-,-
9515,que,cual
9516,tare,acciones
9517,pode,puedes
9518,hace,di
9519,tu,ser
9520,-,-
9521,-,-
9522,-,-
9523,-,-
9524,-,-
9525,-,-
9526,que,cual
9527,tare,acciones
9528,pode,podrias
9529,hace,di
9530,tu,tu
9531,-,-
9532,-,-
9533,-,-
9534,-,-
9535,-,-
9536,-,-
9537,que,cual
9538,tare,acciones
9539,pode,podrias
9540,hace,di
9541,tu,ser
9542,-,-
9543,-,-
9544,-,-
9545,-,-
9546,-,-
9547,-,-
9548,que,cual
9549,tare,acciones
9550,pode,poder
9551,hace,haz
9552,tu,tu
9553,-,-
9554,-,-
9555,-,-
9556,-,-
9557,-,-
9558,-,-
9559,que,cual
9560,tare,acciones
9561,pode,poder
9562,hace,haz
9563,tu,ser
9564,-,-
9565,-,-
9566,-,-
9567,-,-
9568,-,-
9569,-,-
9570,que,cual
9571,tare,acciones
9572,pode,puedes
9573,hace,haz
9574,tu,tu
9575,-,-
9576,-,-
9577,-,-
9578,-,-
9579,-,-
9580,-,-
9581,que,cual
9582,tare,acciones
9583,pode,puedes
9584,hace,haz
9585,tu,ser
9586,-,-
9587,-,-
9588,-,-
9589,-,-
9590,-,-
9591,-,-
9592,que,cual
9593,tare,acciones
9594,pode,podrias
9595,hace,haz
9596,tu,tu
9597,-,-
9598,-,-
9599,-,-
9600,-,-
9601,-,-
9602,-,-
9603,que,cual
9604,tare,acciones
9605,pode,podrias
9606,hace,haz
9607,tu,ser
9608,-,-
9609,-,-
9610,-,-
9611,-,-
9612,-,-
9613,-,-
9614,que,cual
9615,tare,acciones
9616,pode,poder
9617,hace,cuentame
9618,tu,tu
9619,-,-
9620,-,-
9621,-,-
9622,-,-
9623,-,-
9624,-,-
9625,que,cual
9626,tare,acciones
9627,pode,poder
9628,hace,cuentame
9629,tu,ser
9630,-,-
9631,-,-
9632,-,-
9633,-,-
9634,-,-
9635,-,-
9636,que,cual
9637,tare,acciones
9638,pode,puedes
9639,hace,cuentame
9640,tu,tu
9641,-,-
9642,-,-
9643,-,-
9644,-,-
9645,-,-
9646,-,-
9647,que,cual
9648,tare,acciones
9649,pode,puedes
9650,hace,cuentame
9651,tu,ser
9652,-,-
9653,-,-
9654,-,-
9655,-,-
9656,-,-
9657,-,-
9658,que,cual
9659,tare,acciones
9660,pode,podrias
9661,hace,cuentame
9662,tu,tu
9663,-,-
9664,-,-
9665,-,-
9666,-,-
9667,-,-
9668,-,-
9669,que,cual
9670,tare,acciones
9671,pode,podrias
9672,hace,cuentame
9673,tu,ser
9674,-,-
9675,-,-
9676,-,-
9677,-,-
9678,-,-
9679,-,-
9680,que,cual
9681,tare,acciones
9682,pode,poder
9683,hace,inventa
9684,tu,tu
9685,-,-
9686,-,-
9687,-,-
9688,-,-
9689,-,-
9690,-,-
9691,que,cual
9692,tare,acciones
9693,pode,poder
9694,hace,inventa
9695,tu,ser
9696,-,-
9697,-,-
9698,-,-
9699,-,-
9700,-,-
9701,-,-
9702,que,cual
9703,tare,acciones
9704,pode,puedes
9705,hace,inventa
9706,tu,tu
9707,-,-
9708,-,-
9709,-,-
9710,-,-
9711,-,-
9712,-,-
9713,que,cual
9714,tare,acciones
9715,pode,puedes
9716,hace,inventa
9717,tu,ser
9718,-,-
9719,-,-
9720,-,-
9721,-,-
9722,-,-
9723,-,-
9724,que,cual
9725,tare,acciones
9726,pode,podrias
9727,hace,inventa
9728,tu,tu
9729,-,-
9730,-,-
9731,-,-
9732,-,-
9733,-,-
9734,-,-
9735,que,cual
9736,tare,acciones
9737,pode,podrias
9738,hace,inventa
9739,tu,ser
9740,-,-
9741,-,-
9742,-,-
9743,-,-
9744,-,-
9745,-,-
9746,que,cual
9747,tare,acciones
9748,pode,poder
9749,hace,muere
9750,tu,tu
9751,-,-
9752,-,-
9753,-,-
9754,-,-
9755,-,-
9756,-,-
9757,que,cual
9758,tare,acciones
9759,pode,poder
9760,hace,muere
9761,tu,ser
9762,-,-
9763,-,-
9764,-,-
9765,-,-
9766,-,-
9767,-,-
9768,que,cual
9769,tare,acciones
9770,pode,puedes
9771,hace,muere
9772,tu,tu
9773,-,-
9774,-,-
9775,-,-
9776,-,-
9777,-,-
9778,-,-
9779,que,cual
9780,tare,acciones
9781,pode,puedes
9782,hace,muere
9783,tu,ser
9784,-,-
9785,-,-
9786,-,-
9787,-,-
9788,-,-
9789,-,-
9790,que,cual
9791,tare,acciones
9792,pode,podrias
9793,hace,muere
9794,tu,tu
9795,-,-
9796,-,-
9797,-,-
9798,-,-
9799,-,-
9800,-,-
9801,que,cual
9802,tare,acciones
9803,pode,podrias
9804,hace,muere
9805,tu,ser
9806,-,-
9807,-,-
9808,-,-
9809,-,-
9810,-,-
9811,-,-
9812,que,cual
9813,tare,acciones
9814,pode,poder
9815,hace,canta
9816,tu,tu
9817,-,-
9818,-,-
9819,-,-
9820,-,-
9821,-,-
9822,-,-
9823,que,cual
9824,tare,acciones
9825,pode,poder
9826,hace,canta
9827,tu,ser
9828,-,-
9829,-,-
9830,-,-
9831,-,-
9832,-,-
9833,-,-
9834,que,cual
9835,tare,acciones
9836,pode,puedes
9837,hace,canta
9838,tu,tu
9839,-,-
9840,-,-
9841,-,-
9842,-,-
9843,-,-
9844,-,-
9845,que,cual
9846,tare,acciones
9847,pode,puedes
9848,hace,canta
9849,tu,ser
9850,-,-
9851,-,-
9852,-,-
9853,-,-
9854,-,-
9855,-,-
9856,que,cual
9857,tare,acciones
9858,pode,podrias
9859,hace,canta
9860,tu,tu
9861,-,-
9862,-,-
9863,-,-
9864,-,-
9865,-,-
9866,-,-
9867,que,cual
9868,tare,acciones
9869,pode,podrias
9870,hace,canta
9871,tu,ser
9872,-,-
9873,-,-
9874,-,-
9875,-,-
9876,-,-
9877,-,-
9878,que,cual
9879,tare,acciones
9880,pode,poder
9881,hace,habla
9882,tu,tu
9883,-,-
9884,-,-
9885,-,-
9886,-,-
9887,-,-
9888,-,-
9889,que,cual
9890,tare,acciones
9891,pode,poder
9892,hace,habla
9893,tu,ser
9894,-,-
9895,-,-
9896,-,-
9897,-,-
9898,-,-
9899,-,-
9900,que,cual
9901,tare,acciones
9902,pode,puedes
9903,hace,habla
9904,tu,tu
9905,-,-
9906,-,-
9907,-,-
9908,-,-
9909,-,-
9910,-,-
9911,que,cual
9912,tare,acciones
9913,pode,puedes
9914,hace,habla
9915,tu,ser
9916,-,-
9917,-,-
9918,-,-
9919,-,-
9920,-,-
9921,-,-
9922,que,cual
9923,tare,acciones
9924,pode,podrias
9925,hace,habla
9926,tu,tu
9927,-,-
9928,-,-
9929,-,-
9930,-,-
9931,-,-
9932,-,-
9933,que,cual
9934,tare,acciones
9935,pode,podrias
9936,hace,habla
9937,tu,ser
9938,-,-
9939,-,-
9940,-,-
9941,-,-
9942,-,-
9943,-,-
9944,que,cual
9945,tare,acciones
9946,pode,poder
9947,hace,piensa
9948,tu,tu
9949,-,-
9950,-,-
9951,-,-
9952,-,-
9953,-,-
9954,-,-
9955,que,cual
9956,tare,acciones
9957,pode,poder
9958,hace,piensa
9959,tu,ser
9960,-,-
9961,-,-
9962,-,-
9963,-,-
9964,-,-
9965,-,-
9966,que,cual
9967,tare,acciones
9968,pode,puedes
9969,hace,piensa
9970,tu,tu
9971,-,-
9972,-,-
9973,-,-
9974,-,-
9975,-,-
9976,-,-
9977,que,cual
9978,tare,acciones
9979,pode,puedes
9980,hace,piensa
9981,tu,ser
9982,-,-
9983,-,-
9984,-,-
9985,-,-
9986,-,-
9987,-,-
9988,que,cual
9989,tare,acciones
9990,pode,podrias
9991,hace,piensa
9992,tu,tu
9993,-,-
9994,-,-
9995,-,-
9996,-,-
9997,-,-
9998,-,-
9999,que,cual
10000,tare,acciones
10001,pode,podrias
10002,hace,piensa
10003,tu,ser
10004,-,-
10005,-,-
10006,-,-
10007,-,-
10008,-,-
10009,-,-
10010,que,cual
10011,tare,acciones
10012,pode,poder
10013,hace,inventa
10014,tu,tu
10015,-,-
10016,-,-
10017,-,-
10018,-,-
10019,-,-
10020,-,-
10021,que,cual
10022,tare,acciones
10023,pode,poder
10024,hace,inventa
10025,tu,ser
10026,-,-
10027,-,-
10028,-,-
10029,-,-
10030,-,-
10031,-,-
10032,que,cual
10033,tare,acciones
10034,pode,puedes
10035,hace,inventa
10036,tu,tu
10037,-,-
10038,-,-
10039,-,-
10040,-,-
10041,-,-
10042,-,-
10043,que,cual
10044,tare,acciones
10045,pode,puedes
10046,hace,inventa
10047,tu,ser
10048,-,-
10049,-,-
10050,-,-
10051,-,-
10052,-,-
10053,-,-
10054,que,cual
10055,tare,acciones
10056,pode,podrias
10057,hace,inventa
10058,tu,tu
10059,-,-
10060,-,-
10061,-,-
10062,-,-
10063,-,-
10064,-,-
10065,que,cual
10066,tare,acciones
10067,pode,podrias
10068,hace,inventa
10069,tu,ser
10070,-,-
10071,-,-
10072,-,-
10073,-,-
10074,-,-
10075,-,-
10076,que,cuales
10077,tare,cosa
10078,pode,poder
10079,hace,dime
10080,tu,tu
10081,-,-
10082,-,-
10083,-,-
10084,-,-
10085,-,-
10086,-,-
10087,que,cuales
10088,tare,cosa
10089,pode,poder
10090,hace,dime
10091,tu,ser
10092,-,-
10093,-,-
10094,-,-
10095,-,-
10096,-,-
10097,-,-
10098,que,cuales
10099,tare,cosa
10100,pode,puedes
10101,hace,dime
10102,tu,tu
10103,-,-
10104,-,-
10105,-,-
10106,-,-
10107,-,-
10108,-,-
10109,que,cuales
10110,tare,cosa
10111,pode,puedes
10112,hace,dime
10113,tu,ser
10114,-,-
10115,-,-
10116,-,-
10117,-,-
10118,-,-
10119,-,-
10120,que,cuales
10121,tare,cosa
10122,pode,podrias
10123,hace,dime
10124,tu,tu
10125,-,-
10126,-,-
10127,-,-
10128,-,-
10129,-,-
10130,-,-
10131,que,cuales
10132,tare,cosa
10133,pode,podrias
10134,hace,dime
10135,tu,ser
10136,-,-
10137,-,-
10138,-,-
10139,-,-
10140,-,-
10141,-,-
10142,que,cuales
10143,tare,cosa
10144,pode,poder
10145,hace,di
10146,tu,tu
10147,-,-
10148,-,-
10149,-,-
10150,-,-
10151,-,-
10152,-,-
10153,que,cuales
10154,tare,cosa
10155,pode,poder
10156,hace,di
10157,tu,ser
10158,-,-
10159,-,-
10160,-,-
10161,-,-
10162,-,-
10163,-,-
10164,que,cuales
10165,tare,cosa
10166,pode,puedes
10167,hace,di
10168,tu,tu
10169,-,-
10170,-,-
10171,-,-
10172,-,-
10173,-,-
10174,-,-
10175,que,cuales
10176,tare,cosa
10177,pode,puedes
10178,hace,di
10179,tu,ser
10180,-,-
10181,-,-
10182,-,-
10183,-,-
10184,-,-
10185,-,-
10186,que,cuales
10187,tare,cosa
10188,pode,podrias
10189,hace,di
10190,tu,tu
10191,-,-
10192,-,-
10193,-,-
10194,-,-
10195,-,-
10196,-,-
10197,que,cuales
10198,tare,cosa
10199,pode,podrias
10200,hace,di
10201,tu,ser
10202,-,-
10203,-,-
10204,-,-
10205,-,-
10206,-,-
10207,-,-
10208,que,cuales
10209,tare,cosa
10210,pode,poder
10211,hace,haz
10212,tu,tu
10213,-,-
10214,-,-
10215,-,-
10216,-,-
10217,-,-
10218,-,-
10219,que,cuales
10220,tare,cosa
10221,pode,poder
10222,hace,haz
10223,tu,ser
10224,-,-
10225,-,-
10226,-,-
10227,-,-
10228,-,-
10229,-,-
10230,que,cuales
10231,tare,cosa
10232,pode,puedes
10233,hace,haz
10234,tu,tu
10235,-,-
10236,-,-
10237,-,-
10238,-,-
10239,-,-
10240,-,-
10241,que,cuales
10242,tare,cosa
10243,pode,puedes
10244,hace,haz
10245,tu,ser
10246,-,-
10247,-,-
10248,-,-
10249,-,-
10250,-,-
10251,-,-
10252,que,cuales
10253,tare,cosa
10254,pode,podrias
10255,hace,haz
10256,tu,tu
10257,-,-
10258,-,-
10259,-,-
10260,-,-
10261,-,-
10262,-,-
10263,que,cuales
10264,tare,cosa
10265,pode,podrias
10266,hace,haz
10267,tu,ser
10268,-,-
10269,-,-
10270,-,-
10271,-,-
10272,-,-
10273,-,-
10274,que,cuales
10275,tare,cosa
10276,pode,poder
10277,hace,cuentame
10278,tu,tu
10279,-,-
10280,-,-
10281,-,-
10282,-,-
10283,-,-
10284,-,-
10285,que,cuales
10286,tare,cosa
10287,pode,poder
10288,hace,cuentame
10289,tu,ser
10290,-,-
10291,-,-
10292,-,-
10293,-,-
10294,-,-
10295,-,-
10296,que,cuales
10297,tare,cosa
10298,pode,puedes
10299,hace,cuentame
10300,tu,tu
10301,-,-
10302,-,-
10303,-,-
10304,-,-
10305,-,-
10306,-,-
10307,que,cuales
10308,tare,cosa
10309,pode,puedes
10310,hace,cuentame
10311,tu,ser
10312,-,-
10313,-,-
10314,-,-
10315,-,-
10316,-,-
10317,-,-
10318,que,cuales
10319,tare,cosa
10320,pode,podrias
10321,hace,cuentame
10322,tu,tu
10323,-,-
10324,-,-
10325,-,-
10326,-,-
10327,-,-
10328,-,-
10329,que,cuales
10330,tare,cosa
10331,pode,podrias
10332,hace,cuentame
10333,tu,ser
10334,-,-
10335,-,-
10336,-,-
10337,-,-
10338,-,-
10339,-,-
10340,que,cuales
10341,tare,cosa
10342,pode,poder
10343,hace,inventa
10344,tu,tu
10345,-,-
10346,-,-
10347,-,-
10348,-,-
10349,-,-
10350,-,-
10351,que,cuales
10352,tare,cosa
10353,pode,poder
10354,hace,inventa
10355,tu,ser
10356,-,-
10357,-,-
10358,-,-
10359,-,-
10360,-,-
10361,-,-
10362,que,cuales
10363,tare,cosa
10364,pode,puedes
10365,hace,inventa
10366,tu,tu
10367,-,-
10368,-,-
10369,-,-
10370,-,-
10371,-,-
10372,-,-
10373,que,cuales
10374,tare,cosa
10375,pode,puedes
10376,hace,inventa
10377,tu,ser
10378,-,-
10379,-,-
10380,-,-
10381,-,-
10382,-,-
10383,-,-
10384,que,cuales
10385,tare,cosa
10386,pode,podrias
10387,hace,inventa
10388,tu,tu
10389,-,-
10390,-,-
10391,-,-
10392,-,-
10393,-,-
10394,-,-
10395,que,cuales
10396,tare,cosa
10397,pode,podrias
10398,hace,inventa
10399,tu,ser
10400,-,-
10401,-,-
10402,-,-
10403,-,-
10404,-,-
10405,-,-
10406,que,cuales
10407,tare,cosa
10408,pode,poder
10409,hace,muere
10410,tu,tu
10411,-,-
10412,-,-
10413,-,-
10414,-,-
10415,-,-
10416,-,-
10417,que,cuales
10418,tare,cosa
10419,pode,poder
10420,hace,muere
10421,tu,ser
10422,-,-
10423,-,-
10424,-,-
10425,-,-
10426,-,-
10427,-,-
10428,que,cuales
10429,tare,cosa
10430,pode,puedes
10431,hace,muere
10432,tu,tu
10433,-,-
10434,-,-
10435,-,-
10436,-,-
10437,-,-
10438,-,-
10439,que,cuales
10440,tare,cosa
10441,pode,puedes
10442,hace,muere
10443,tu,ser
10444,-,-
10445,-,-
10446,-,-
10447,-,-
10448,-,-
10449,-,-
10450,que,cuales
10451,tare,cosa
10452,pode,podrias
10453,hace,muere
10454,tu,tu
10455,-,-
10456,-,-
10457,-,-
10458,-,-
10459,-,-
10460,-,-
10461,que,cuales
10462,tare,cosa
10463,pode,podrias
10464,hace,muere
10465,tu,ser
10466,-,-
10467,-,-
10468,-,-
10469,-,-
10470,-,-
10471,-,-
10472,que,cuales
10473,tare,cosa
10474,pode,poder
10475,hace,canta
10476,tu,tu
10477,-,-
10478,-,-
10479,-,-
10480,-,-
10481,-,-
10482,-,-
10483,que,cuales
10484,tare,cosa
10485,pode,poder
10486,hace,canta
10487,tu,ser
10488,-,-
10489,-,-
10490,-,-
10491,-,-
10492,-,-
10493,-,-
10494,que,cuales
10495,tare,cosa
10496,pode,puedes
10497,hace,canta
10498,tu,tu
10499,-,-
10500,-,-
10501,-,-
10502,-,-
10503,-,-
10504,-,-
10505,que,cuales
10506,tare,cosa
10507,pode,puedes
10508,hace,canta
10509,tu,ser
10510,-,-
10511,-,-
10512,-,-
10513,-,-
10514,-,-
10515,-,-
10516,que,cuales
10517,tare,cosa
10518,pode,podrias
10519,hace,canta
10520,tu,tu
10521,-,-
10522,-,-
10523,-,-
10524,-,-
10525,-,-
10526,-,-
10527,que,cuales
10528,tare,cosa
10529,pode,podrias
10530,hace,canta
10531,tu,ser
10532,-,-
10533,-,-
10534,-,-
10535,-,-
10536,-,-
10537,-,-
10538,que,cuales
10539,tare,cosa
10540,pode,poder
10541,hace,habla
10542,tu,tu
10543,-,-
10544,-,-
10545,-,-
10546,-,-
10547,-,-
10548,-,-
10549,que,cuales
10550,tare,cosa
10551,pode,poder
10552,hace,habla
10553,tu,ser
10554,-,-
10555,-,-
10556,-,-
10557,-,-
10558,-,-
10559,-,-
10560,que,cuales
10561,tare,cosa
10562,pode,puedes
10563,hace,habla
10564,tu,tu
10565,-,-
10566,-,-
10567,-,-
10568,-,-
10569,-,-
10570,-,-
10571,que,cuales
10572,tare,cosa
10573,pode,puedes
10574,hace,habla
10575,tu,ser
10576,-,-
10577,-,-
10578,-,-
10579,-,-
10580,-,-
10581,-,-
10582,que,cuales
10583,tare,cosa
10584,pode,podrias
10585,hace,habla
10586,tu,tu
10587,-,-
10588,-,-
10589,-,-
10590,-,-
10591,-,-
10592,-,-
10593,que,cuales
10594,tare,cosa
10595,pode,podrias
10596,hace,habla
10597,tu,ser
10598,-,-
10599,-,-
10600,-,-
10601,-,-
10602,-,-
10603,-,-
10604,que,cuales
10605,tare,cosa
10606,pode,poder
10607,hace,piensa
10608,tu,tu
10609,-,-
10610,-,-
10611,-,-
10612,-,-
10613,-,-
10614,-,-
10615,que,cuales
10616,tare,cosa
10617,pode,poder
10618,hace,piensa
10619,tu,ser
10620,-,-
10621,-,-
10622,-,-
10623,-,-
10624,-,-
10625,-,-
10626,que,cuales
10627,tare,cosa
10628,pode,puedes
10629,hace,piensa
10630,tu,tu
10631,-,-
10632,-,-
10633,-,-
10634,-,-
10635,-,-
10636,-,-
10637,que,cuales
10638,tare,cosa
10639,pode,puedes
10640,hace,piensa
10641,tu,ser
10642,-,-
10643,-,-
10644,-,-
10645,-,-
10646,-,-
10647,-,-
10648,que,cuales
10649,tare,cosa
10650,pode,podrias
10651,hace,piensa
10652,tu,tu
10653,-,-
10654,-,-
10655,-,-
10656,-,-
10657,-,-
10658,-,-
10659,que,cuales
10660,tare,cosa
10661,pode,podrias
10662,hace,piensa
10663,tu,ser
10664,-,-
10665,-,-
10666,-,-
10667,-,-
10668,-,-
10669,-,-
10670,que,cuales
10671,tare,cosa
10672,pode,poder
10673,hace,inventa
10674,tu,tu
10675,-,-
10676,-,-
10677,-,-
10678,-,-
10679,-,-
10680,-,-
10681,que,cuales
10682,tare,cosa
10683,pode,poder
10684,hace,inventa
10685,tu,ser
10686,-,-
10687,-,-
10688,-,-
10689,-,-
10690,-,-
10691,-,-
10692,que,cuales
10693,tare,cosa
10694,pode,puedes
10695,hace,inventa
10696,tu,tu
10697,-,-
10698,-,-
10699,-,-
10700,-,-
10701,-,-
10702,-,-
10703,que,cuales
10704,tare,cosa
10705,pode,puedes
10706,hace,inventa
10707,tu,ser
10708,-,-
10709,-,-
10710,-,-
10711,-,-
10712,-,-
10713,-,-
10714,que,cuales
10715,tare,cosa
10716,pode,podrias
10717,hace,inventa
10718,tu,tu
10719,-,-
10720,-,-
10721,-,-
10722,-,-
10723,-,-
10724,-,-
10725,que,cuales
10726,tare,cosa
10727,pode,podrias
10728,hace,inventa
10729,tu,ser
10730,-,-
10731,-,-
10732,-,-
10733,-,-
10734,-,-
10735,-,-
10736,que,cuales
10737,tare,cosas
10738,pode,poder
10739,hace,dime
10740,tu,tu
10741,-,-
10742,-,-
10743,-,-
10744,-,-
10745,-,-
10746,-,-
10747,que,cuales
10748,tare,cosas
10749,pode,poder
10750,hace,dime
10751,tu,ser
10752,-,-
10753,-,-
10754,-,-
10755,-,-
10756,-,-
10757,-,-
10758,que,cuales
10759,tare,cosas
10760,pode,puedes
10761,hace,dime
10762,tu,tu
10763,-,-
10764,-,-
10765,-,-
10766,-,-
10767,-,-
10768,-,-
10769,que,cuales
10770,tare,cosas
10771,pode,puedes
10772,hace,dime
10773,tu,ser
10774,-,-
10775,-,-
10776,-,-
10777,-,-
10778,-,-
10779,-,-
10780,que,cuales
10781,tare,cosas
10782,pode,podrias
10783,hace,dime
10784,tu,tu
10785,-,-
10786,-,-
10787,-,-
10788,-,-
10789,-,-
10790,-,-
10791,que,cuales
10792,tare,cosas
10793,pode,podrias
10794,hace,dime
10795,tu,ser
10796,-,-
10797,-,-
10798,-,-
10799,-,-
10800,-,-
10801,-,-
10802,que,cuales
10803,tare,cosas
10804,pode,poder
10805,hace,di
10806,tu,tu
10807,-,-
10808,-,-
10809,-,-
10810,-,-
10811,-,-
10812,-,-
10813,que,cuales
10814,tare,cosas
10815,pode,poder
10816,hace,di
10817,tu,ser
10818,-,-
10819,-,-
10820,-,-
10821,-,-
10822,-,-
10823,-,-
10824,que,cuales
10825,tare,cosas
10826,pode,puedes
10827,hace,di
10828,tu,tu
10829,-,-
10830,-,-
10831,-,-
10832,-,-
10833,-,-
10834,-,-
10835,que,cuales
10836,tare,cosas
10837,pode,puedes
10838,hace,di
10839,tu,ser
10840,-,-
10841,-,-
10842,-,-
10843,-,-
10844,-,-
10845,-,-
10846,que,cuales
10847,tare,cosas
10848,pode,podrias
10849,hace,di
10850,tu,tu
10851,-,-
10852,-,-
10853,-,-
10854,-,-
10855,-,-
10856,-,-
10857,que,cuales
10858,tare,cosas
10859,pode,podrias
10860,hace,di
10861,tu,ser
10862,-,-
10863,-,-
10864,-,-
10865,-,-
10866,-,-
10867,-,-
10868,que,cuales
10869,tare,cosas
10870,pode,poder
10871,hace,haz
10872,tu,tu
10873,-,-
10874,-,-
10875,-,-
10876,-,-
10877,-,-
10878,-,-
10879,que,cuales
10880,tare,cosas
10881,pode,poder
10882,hace,haz
10883,tu,ser
10884,-,-
10885,-,-
10886,-,-
10887,-,-
10888,-,-
10889,-,-
10890,que,cuales
10891,tare,cosas
10892,pode,puedes
10893,hace,haz
10894,tu,tu
10895,-,-
10896,-,-
10897,-,-
10898,-,-
10899,-,-
10900,-,-
10901,que,cuales
10902,tare,cosas
10903,pode,puedes
10904,hace,haz
10905,tu,ser
10906,-,-
10907,-,-
10908,-,-
10909,-,-
10910,-,-
10911,-,-
10912,que,cuales
10913,tare,cosas
10914,pode,podrias
10915,hace,haz
10916,tu,tu
10917,-,-
10918,-,-
10919,-,-
10920,-,-
10921,-,-
10922,-,-
10923,que,cuales
10924,tare,cosas
10925,pode,podrias
10926,hace,haz
10927,tu,ser
10928,-,-
10929,-,-
10930,-,-
10931,-,-
10932,-,-
10933,-,-
10934,que,cuales
10935,tare,cosas
10936,pode,poder
10937,hace,cuentame
10938,tu,tu
10939,-,-
10940,-,-
10941,-,-
10942,-,-
10943,-,-
10944,-,-
10945,que,cuales
10946,tare,cosas
10947,pode,poder
10948,hace,cuentame
10949,tu,ser
10950,-,-
10951,-,-
10952,-,-
10953,-,-
10954,-,-
10955,-,-
10956,que,cuales
10957,tare,cosas
10958,pode,puedes
10959,hace,cuentame
10960,tu,tu
10961,-,-
10962,-,-
10963,-,-
10964,-,-
10965,-,-
10966,-,-
10967,que,cuales
10968,tare,cosas
10969,pode,puedes
10970,hace,cuentame
10971,tu,ser
10972,-,-
10973,-,-
10974,-,-
10975,-,-
10976,-,-
10977,-,-
10978,que,cuales
10979,tare,cosas
10980,pode,podrias
10981,hace,cuentame
10982,tu,tu
10983,-,-
10984,-,-
10985,-,-
10986,-,-
10987,-,-
10988,-,-
10989,que,cuales
10990,tare,cosas
10991,pode,podrias
10992,hace,cuentame
10993,tu,ser
10994,-,-
10995,-,-
10996,-,-
10997,-,-
10998,-,-
10999,-,-
11000,que,cuales
11001,tare,cosas
11002,pode,poder
11003,hace,inventa
11004,tu,tu
11005,-,-
11006,-,-
11007,-,-
11008,-,-
11009,-,-
11010,-,-
11011,que,cuales
11012,tare,cosas
11013,pode,poder
11014,hace,inventa
11015,tu,ser
11016,-,-
11017,-,-
11018,-,-
11019,-,-
11020,-,-
11021,-,-
11022,que,cuales
11023,tare,cosas
11024,pode,puedes
11025,hace,inventa
11026,tu,tu
11027,-,-
11028,-,-
11029,-,-
11030,-,-
11031,-,-
11032,-,-
11033,que,cuales
11034,tare,cosas
11035,pode,puedes
11036,hace,inventa
11037,tu,ser
11038,-,-
11039,-,-
11040,-,-
11041,-,-
11042,-,-
11043,-,-
11044,que,cuales
11045,tare,cosas
11046,pode,podrias
